_id,favs_lognorm
https://habrahabr.ru/post/7/,0.6931471805599453
https://geektimes.ru/post/8/,0.6931471805599453
https://geektimes.ru/post/4/,0.6931471805599453
https://habrahabr.ru/post/2/,0.6931471805599453
https://habrahabr.ru/post/6/,0.6931471805599453
https://geektimes.ru/post/14/,0.0
https://habrahabr.ru/post/9/,1.0986122886681098
https://habrahabr.ru/post/1/,2.0794415416798357
https://habrahabr.ru/post/10/,0.0
https://geektimes.ru/post/11/,1.0986122886681098
https://habrahabr.ru/post/12/,0.0
https://habrahabr.ru/post/13/,0.0
https://geektimes.ru/post/17/,1.0986122886681098
https://habrahabr.ru/post/19/,0.0
https://habrahabr.ru/post/18/,0.0
https://habrahabr.ru/post/287270/,0.0
https://geektimes.ru/post/20/,0.0
https://habrahabr.ru/post/21/,0.0
https://habrahabr.ru/post/287994/,0.6931471805599453
https://habrahabr.ru/post/22/,0.0
https://habrahabr.ru/post/24/,0.0
https://habrahabr.ru/post/26/,0.0
https://geektimes.ru/post/28/,0.6931471805599453
https://geektimes.ru/post/27/,1.6094379124341003
https://geektimes.ru/post/29/,1.3862943611198906
https://habrahabr.ru/post/30/,0.0
https://habrahabr.ru/post/25/,0.0
https://habrahabr.ru/post/287278/,0.0
https://geektimes.ru/post/32/,0.0
https://habrahabr.ru/post/33/,0.0
https://geektimes.ru/post/37/,0.6931471805599453
https://geektimes.ru/post/34/,0.0
https://geektimes.ru/post/40/,0.0
https://habrahabr.ru/post/39/,0.0
https://geektimes.ru/post/42/,0.0
https://geektimes.ru/post/36/,0.0
https://habrahabr.ru/post/35/,0.0
https://geektimes.ru/post/43/,0.0
https://habrahabr.ru/post/45/,0.0
https://habrahabr.ru/post/46/,0.0
https://geektimes.ru/post/47/,0.0
https://geektimes.ru/post/49/,0.0
https://habrahabr.ru/post/48/,0.0
https://habrahabr.ru/post/54/,0.0
https://habrahabr.ru/post/53/,1.3862943611198906
https://geektimes.ru/post/51/,0.0
https://habrahabr.ru/post/52/,0.0
https://habrahabr.ru/post/55/,0.0
https://habrahabr.ru/post/56/,1.3862943611198906
https://geektimes.ru/post/57/,0.0
https://geektimes.ru/post/59/,0.0
https://habrahabr.ru/post/58/,0.0
https://geektimes.ru/post/62/,0.0
https://habrahabr.ru/post/66/,0.0
https://habrahabr.ru/post/64/,1.3862943611198906
https://habrahabr.ru/post/65/,0.6931471805599453
https://habrahabr.ru/post/63/,0.0
https://geektimes.ru/post/67/,0.6931471805599453
https://habrahabr.ru/post/71/,0.0
https://habrahabr.ru/post/74/,0.0
https://geektimes.ru/post/73/,0.0
https://habrahabr.ru/post/75/,0.0
https://geektimes.ru/post/72/,0.0
https://habrahabr.ru/post/76/,0.0
https://geektimes.ru/post/79/,1.0986122886681098
https://geektimes.ru/post/81/,0.0
https://habrahabr.ru/post/80/,0.0
https://geektimes.ru/post/78/,0.0
https://habrahabr.ru/post/77/,0.0
https://habrahabr.ru/post/82/,0.0
https://habrahabr.ru/post/84/,1.6094379124341003
https://geektimes.ru/post/89/,0.0
https://habrahabr.ru/post/86/,0.0
https://habrahabr.ru/post/85/,0.6931471805599453
https://geektimes.ru/post/90/,0.0
https://habrahabr.ru/post/87/,0.0
https://geektimes.ru/post/92/,1.3862943611198906
https://habrahabr.ru/post/93/,0.6931471805599453
https://habrahabr.ru/post/91/,0.0
https://habrahabr.ru/post/95/,0.0
https://habrahabr.ru/post/96/,0.6931471805599453
https://habrahabr.ru/post/94/,0.0
https://habrahabr.ru/post/287284/,0.0
https://habrahabr.ru/post/98/,0.0
https://habrahabr.ru/post/97/,0.0
https://habrahabr.ru/post/100/,0.0
https://geektimes.ru/post/102/,0.0
https://habrahabr.ru/post/288694/,2.0794415416798357
https://geektimes.ru/post/104/,0.0
https://geektimes.ru/post/105/,0.0
https://habrahabr.ru/post/287990/,0.6931471805599453
https://geektimes.ru/post/110/,0.0
https://habrahabr.ru/post/287992/,0.6931471805599453
https://geektimes.ru/post/108/,0.0
https://geektimes.ru/post/109/,0.0
https://geektimes.ru/post/106/,0.0
https://habrahabr.ru/post/115/,0.6931471805599453
https://habrahabr.ru/post/117/,0.0
https://geektimes.ru/post/114/,0.6931471805599453
https://geektimes.ru/post/112/,0.0
https://geektimes.ru/post/113/,0.0
https://geektimes.ru/post/116/,0.0
https://geektimes.ru/post/118/,0.0
https://geektimes.ru/post/119/,0.0
https://geektimes.ru/post/121/,0.6931471805599453
https://geektimes.ru/post/122/,1.0986122886681098
https://geektimes.ru/post/124/,0.0
https://geektimes.ru/post/131/,0.0
https://habrahabr.ru/post/125/,0.0
https://geektimes.ru/post/130/,0.0
https://geektimes.ru/post/127/,0.0
https://geektimes.ru/post/129/,0.0
https://geektimes.ru/post/128/,0.0
https://geektimes.ru/post/132/,0.0
https://habrahabr.ru/post/287272/,0.0
https://geektimes.ru/post/136/,0.0
https://geektimes.ru/post/134/,0.0
https://geektimes.ru/post/137/,0.6931471805599453
https://geektimes.ru/post/139/,0.0
https://geektimes.ru/post/140/,0.0
https://geektimes.ru/post/144/,0.0
https://habrahabr.ru/post/287996/,0.0
https://geektimes.ru/post/145/,0.0
https://geektimes.ru/post/142/,0.0
https://habrahabr.ru/post/287276/,0.0
https://habrahabr.ru/post/287274/,0.0
https://geektimes.ru/post/146/,0.0
https://geektimes.ru/post/150/,0.6931471805599453
https://geektimes.ru/post/147/,0.0
https://geektimes.ru/post/149/,0.6931471805599453
https://geektimes.ru/post/148/,0.0
https://habrahabr.ru/post/287998/,0.6931471805599453
https://geektimes.ru/post/151/,0.0
https://geektimes.ru/post/152/,0.6931471805599453
https://geektimes.ru/post/153/,0.6931471805599453
https://geektimes.ru/post/154/,0.6931471805599453
https://geektimes.ru/post/156/,0.6931471805599453
https://geektimes.ru/post/158/,0.0
https://geektimes.ru/post/155/,1.0986122886681098
https://geektimes.ru/post/157/,0.0
https://habrahabr.ru/post/163/,0.0
https://habrahabr.ru/post/161/,0.0
https://geektimes.ru/post/164/,0.0
https://habrahabr.ru/post/165/,0.0
https://geektimes.ru/post/166/,0.0
https://geektimes.ru/post/168/,1.0986122886681098
https://habrahabr.ru/post/287280/,1.0986122886681098
https://habrahabr.ru/post/171/,0.0
https://geektimes.ru/post/167/,0.0
https://geektimes.ru/post/169/,0.0
https://geektimes.ru/post/173/,0.0
https://geektimes.ru/post/175/,0.0
https://geektimes.ru/post/174/,0.0
https://geektimes.ru/post/177/,0.0
https://geektimes.ru/post/178/,0.0
https://geektimes.ru/post/179/,0.0
https://geektimes.ru/post/180/,0.6931471805599453
https://geektimes.ru/post/176/,1.0986122886681098
